Iteration No: 1 started. Evaluating function at random point.
0.8853664864611531 85 1
100000.0
Epoch 56/3000 | val_loss: 1.6270 - val_rmse: 1.2755 - val_mae: 1.0872 - took 0.7 sec
Epoch 57/3000 | val_loss: 1.6266 - val_rmse: 1.2754 - val_mae: 1.0871 - took 0.7 sec
Epoch 58/3000 | val_loss: 1.6262 - val_rmse: 1.2752 - val_mae: 1.0870 - took 0.7 sec
Epoch 59/3000 | val_loss: 1.6258 - val_rmse: 1.2751 - val_mae: 1.0869 - took 0.7 sec
Epoch 60/3000 | val_loss: 1.6255 - val_rmse: 1.2749 - val_mae: 1.0868 - took 0.7 sec
Epoch 61/3000 | val_loss: 1.6252 - val_rmse: 1.2748 - val_mae: 1.0867 - took 0.7 sec
Epoch 62/3000 | val_loss: 1.6249 - val_rmse: 1.2747 - val_mae: 1.0866 - took 0.7 sec
Epoch 63/3000 | val_loss: 1.6246 - val_rmse: 1.2746 - val_mae: 1.0865 - took 0.7 sec
Epoch 64/3000 | val_loss: 1.6243 - val_rmse: 1.2745 - val_mae: 1.0864 - took 0.7 sec
Epoch 65/3000 | val_loss: 1.6241 - val_rmse: 1.2744 - val_mae: 1.0864 - took 0.7 sec
Epoch 66/3000 | val_loss: 1.6238 - val_rmse: 1.2743 - val_mae: 1.0863 - took 0.7 sec
Epoch 67/3000 | val_loss: 1.6236 - val_rmse: 1.2742 - val_mae: 1.0862 - took 0.7 sec
Epoch 68/3000 | val_loss: 1.6234 - val_rmse: 1.2741 - val_mae: 1.0861 - took 0.7 sec
Epoch 69/3000 | val_loss: 1.6232 - val_rmse: 1.2740 - val_mae: 1.0861 - took 0.7 sec
Epoch 70/3000 | val_loss: 1.6230 - val_rmse: 1.2740 - val_mae: 1.0860 - took 0.7 sec
Epoch 71/3000 | val_loss: 1.6228 - val_rmse: 1.2739 - val_mae: 1.0860 - took 0.7 sec
Epoch 72/3000 | val_loss: 1.6226 - val_rmse: 1.2738 - val_mae: 1.0859 - took 0.7 sec
Epoch 73/3000 | val_loss: 1.6225 - val_rmse: 1.2738 - val_mae: 1.0859 - took 0.7 sec
Epoch 74/3000 | val_loss: 1.6223 - val_rmse: 1.2737 - val_mae: 1.0858 - took 0.7 sec
Epoch 75/3000 | val_loss: 1.6221 - val_rmse: 1.2736 - val_mae: 1.0858 - took 0.8 sec
Epoch 76/3000 | val_loss: 1.6220 - val_rmse: 1.2736 - val_mae: 1.0857 - took 0.8 sec
Epoch 77/3000 | val_loss: 1.6219 - val_rmse: 1.2735 - val_mae: 1.0857 - took 0.8 sec
